index,name,address,location,listed_type,votes,num_rate,online_order,book_table,cuisines,rest_type,cost,bool_online_order,bool_book_table
2722,Puchkas,"Silver Springs Layout, Near Spice Garden Restaurant, Marathahalli, Bangalore",Marathahalli,Delivery,673,4.1,Yes,No,"Street Food, North Indian",Quick Bites,200.0,1,0
7446,Wok Chow,"Near Big Bazar, Maruti Arcade, Kasada Hobli Koti Hosahalli, Outer Ring Road, Nagashetty Halli, Sanjay Nagar, Bangalore",Sanjay Nagar,Delivery,163,3.9,Yes,No,"Chinese, Thai, Momos",Quick Bites,300.0,1,0
7894,Chikpet Donne Biryani House,"64, Ground Floor, Sri Venkateshwara Complex, Opposite Police Station, Yeshwantpur, Bangalore",Yeshwantpur,Dine-out,23,3.6,Yes,No,Biryani,Quick Bites,350.0,1,0
7510,Donne Biryani House,"418,12th Main Road, 6th Block, Rajajinagar, Bangalore",Rajajinagar,Delivery,46,3.5,No,No,Biryani,Quick Bites,300.0,0,0
18356,Cafe Coffee Day,"29, Nagappa Street, Nehru Nagar Circle, Seshadripuram, Bangalore",Seshadripuram,Delivery,26,2.8,Yes,No,"Cafe, Fast Food",Cafe,900.0,1,0
8043,The Grand Taj,"5/1, Lady Curzon Road, Shivajinagar, Bangalore",Shivajinagar,Delivery,35,3.2,Yes,No,"North Indian, Chinese",Quick Bites,350.0,1,0
16919,Swaadishta Restaurant,"56/A, 1st Main Road, Lower Palace Orchards, Bhasham Circle, Sadashiv Nagar, Bangalore",Sadashiv Nagar,Dine-out,60,2.5,No,No,"Andhra, North Indian, Chinese, Mangalorean",Casual Dining,750.0,0,0
5954,Chick Inn,"1868, 1st Main Road, Near Kuvempu Metro Station, 2nd Stage, Rajajinagar, Bangalore",Rajajinagar,Dine-out,99,3.8,Yes,No,Fast Food,Quick Bites,300.0,1,0
20324,Punjabi by Nature 2.0,"6, Krishna Nagar Industrial Area, Behind Forum Mall, BTM, Bangalore",BTM,Delivery,3227,4.2,Yes,Yes,North Indian,"Casual Dining, Microbrewery",1600.0,1,1
18476,Chin Lung Resto Bar,"30, Near Syndicate Bank, Residency Road, Bangalore",Residency Road,Drinks & nightlife,378,3.9,No,No,"North Indian, Chinese, Fast Food",Bar,1000.0,0,0
9929,Hunger Nights,"15 Cross, 24th Main, JP Nagar, Bangalore",JP Nagar,Delivery,0,0.0,No,No,"Chinese, North Indian",Delivery,400.0,0,0
13800,Grand Hotel,"SR Complex, 5th cross, Annasandrapalya Main Road, Hal Sayed Block, Hal Post, Old Airport Road, Bangalore",Old Airport Road,Delivery,57,3.6,Yes,No,"Hyderabadi, Biryani",Quick Bites,500.0,1,0
11429,Koobi Veg & Non-Veg,"11/1, 6th Cross, 5th Main, K.E.B.Road ,Kammanahalli, Bangalore",Kammanahalli,Dine-out,0,0.0,No,No,"Chinese, Pizza, Fast Food",Quick Bites,450.0,0,0
13929,Gold Bean,"457, 17th Cross, 4th Sector, HSR, Bangalore",HSR,Cafes,113,2.5,No,No,Cafe,Cafe,550.0,0,0
15155,Eat Repeat Express,"218/738, Green Glen Layout, Varthur Hobli, Bellandur, Bangalore",Bellandur,Delivery,0,0.0,No,No,"North Indian, Chinese, Continental",Delivery,600.0,0,0
19449,The Yellow Chilli,"No ? 51 , 11th Main Road, Jayanagar 4 th Block, Bangalore",Jayanagar,Delivery,584,3.8,Yes,Yes,"North Indian, Mughlai, Biryani",Casual Dining,1200.0,1,1
14784,Night Booze,"153, B.E.M.L. Road, Thippasandra, Bangalore",Thippasandra,Dine-out,8,3.2,No,No,"North Indian, Fast Food","Casual Dining, Bar",600.0,0,0
15562,Subway,"Near BDA Complex, 14th Main Road, Sector 7, HSR Layout, HSR, Bangalore",HSR,Delivery,382,3.1,Yes,No,"Salad, Fast Food",Quick Bites,600.0,1,0
7237,Le Roll Cafe,"3, 3rd Main Road, Kammanahalli, Bangalore",Kammanahalli,Delivery,52,3.9,Yes,No,"Fast Food, Beverages, Rolls",Quick Bites,300.0,1,0
6469,Tewari Bros Mithai Shoppie,"27, Dickenson Road, Commercial Street, Bangalore",Commercial Street,Delivery,59,3.8,Yes,No,"Fast Food, Mithai",Sweet Shop,300.0,1,0
13287,Desipun,"488, KHB Colony, 1st Cross, Opposite Krishna Temple, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Delivery,344,4.2,Yes,Yes,North Indian,Casual Dining,500.0,1,1
10833,The Milkshake Theory,"Plama Heights, 4, Hennur Bagalur Road, Hennur Bande, Hennur, Bangalore",Hennur,Delivery,17,3.5,Yes,No,"Beverages, Fast Food",Beverage Shop,400.0,1,0
9054,Chokha Chowka,"22, B.H.B.C.S Layout, Opposite Infosys, 2nd Stage, BTM, Bangalore",BTM,Dine-out,357,3.9,Yes,No,"North Indian, Chinese",Quick Bites,400.0,1,0
1506,Sweet Moments Express,"36, HDFC Building, Lakhmamma Road, Venkateshappa Layout, Kacharakanahalli, Kammanahalli, Bangalore",Kammanahalli,Desserts,18,3.7,Yes,No,"Mithai, Street Food","Sweet Shop, Quick Bites",200.0,1,0
6055,Shrawan Restaurant,"9, Prashanti Shopping Center, Channasandra, Kadugodi Post, Whitefield, Bangalore",Whitefield,Dine-out,0,0.0,Yes,No,"North Indian, Chinese",Quick Bites,300.0,1,0
597,Charisma's Matru Sagar,"Near Byatarayanapura Police Station, Mysore Road, Bangalore",Mysore Road,Dine-out,0,0.0,No,No,"South Indian, Chinese",Quick Bites,150.0,0,0
4226,Baskin Robbins,"Near BDA Complex, 14th Main Road, Sector 7, HSR Layout, HSR, Bangalore",HSR,Delivery,42,3.7,Yes,No,"Ice Cream, Desserts",Dessert Parlor,250.0,1,0
2551,Falafal,"852, OTC Road, Near Ganesh Temple, Nagarathpete, City Market, Bangalore",City Market,Delivery,4,3.3,Yes,No,"Healthy Food, Juices","Takeaway, Delivery",200.0,1,0
19791,The Fat Chef,"5/2A, Jagrithi, Ramagondanahalli, Whitefield, Bangalore",Whitefield,Dine-out,1739,4.1,Yes,Yes,"Japanese, Italian, American, Asian, North Indian, Steak",Casual Dining,1400.0,1,1
13136,Ghar Ki Rasoi,"1st Stage, Indiranagar, Bangalore",Indiranagar,Delivery,48,3.1,Yes,No,"North Indian, Chinese, Italian",Delivery,500.0,1,0
7441,Kolkata Spicy Restaurant,"Gullappa Building, 1st cross, 1st main, Mahadevpura, Marathahalli, Bangalore",Marathahalli,Delivery,11,2.8,Yes,No,Bengali,Quick Bites,300.0,1,0
19665,Hammered,"18, Ali Askar Road, Cunningham Road, Bangalore",Cunningham Road,Delivery,4657,4.7,Yes,Yes,"North Indian, Thai, Japanese, Continental, Cafe","Pub, Cafe",1300.0,1,1
6769,Noon's,"664, 9th Main, 25th Cross, Opposite Karur Vysya Bank, Sector 7, HSR, Bangalore",HSR,Delivery,161,4.2,Yes,No,Biryani,Quick Bites,300.0,1,0
3200,Paratha Engineer,"39, 1st Cross, Manjunatha Layout, SGR Dental College Main Road, Munnekolala, Marathahalli, Bangalore",Marathahalli,Delivery,0,0.0,No,No,"North Indian, Chinese",Quick Bites,200.0,0,0
2682,Aditya Sweets,"Sri Vinayaka Complex, Siddapura, Varthur Main Road, Whitefield, Bangalore",Whitefield,Delivery,21,3.7,Yes,No,"Mithai, Fast Food",Sweet Shop,200.0,1,0
6450,Indiana Burgers,"598, 1st floor, 1st Cross, 1st A Main Road, Domlur Layout, Domlur, Bangalore",Domlur,Delivery,46,3.4,Yes,No,Burger,Delivery,300.0,1,0
7952,Lord Of The Kitchen,"Shop 197, Ground Floor, Gokul Niwas, North Main Road, Rajyotsavanagar, 2nd Stage, Kumaraswamy Layout, Bangalore",Kumaraswamy Layout,Delivery,56,3.9,Yes,No,"North Indian, Chinese",Quick Bites,350.0,1,0
17125,Go Native,"64, 10th Main Road, 5th Block, Jayanagar, Bangalore",Jayanagar,Cafes,1252,4.3,Yes,Yes,"Healthy Food, Cafe, Beverages","Casual Dining, Cafe",800.0,1,1
14627,Aaccord Restaurant,"27, BHBCS Layout, Opposite Gopalan Mall, BTM, Bangalore",BTM,Dine-out,0,0.0,No,No,"Continental, North Indian, Chinese",Casual Dining,600.0,0,0
1046,Chaat Chatore,"Ground Floor, Next to IDFC Bank, Ballalbagh, MG Road, Bangalore",MG Road,Delivery,0,0.0,No,No,"Fast Food, Street Food",Quick Bites,150.0,0,0
13045,Stoned Monkey,"697, 12th Cross, 27th Main, 1st Sector, HSR, Bangalore",HSR,Delivery,228,3.9,Yes,No,"Desserts, Ice Cream",Dessert Parlor,500.0,1,0
2645,All Saints Bakery,"126/2 Opposite Brigade Towers, Brigade Road, Bangalore",Brigade Road,Delivery,23,3.6,No,No,Bakery,Bakery,200.0,0,0
4436,Paratha Plaza,"972/D, Ground Floor, Asharaya Towers, 4th Main Road, ST Bed Layout, 4th Block, Koramangala 4th Block, Bangalore",Koramangala 4th Block,Delivery,220,3.9,No,No,North Indian,Quick Bites,250.0,0,0
11358,Chai Galli,"59, Ground Floor, Opposite Jyoti Niwas College, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Dine-out,480,4.3,Yes,No,"Cafe, Tea, Street Food",Cafe,450.0,1,0
11832,Dhadoom,"FB 10, 3rd Floor, VR Bangalore, Mahadevapura, Whitefield, Bangalore",Whitefield,Delivery,0,0.0,No,No,"Italian, Mexican, Burger, Fast Food",Food Court,450.0,0,0
19683,Sherlock's Pub,"5M-413, 5th Main Road, 2nd Block, HRBR Layout, Kalyan Nagar, Bangalore",Kalyan Nagar,Delivery,360,3.8,Yes,Yes,"Continental, North Indian, Chinese, Italian","Pub, Casual Dining",1300.0,1,1
13669,Kiko,"403, Mariappa Road, Off Kammanahalli Main Road, Near Sena Vihar, Kammanahalli, Bangalore",Kammanahalli,Delivery,10,3.4,Yes,No,"Salad, Chinese","Takeaway, Delivery",500.0,1,0
18461,Lazy Suzy,"36, 80 Feet Road, Indiranagar, Bangalore",Indiranagar,Desserts,1236,4.3,Yes,Yes,"Cafe, Continental, Beverages, Burger, Desserts, Pizza, Bakery, European","Cafe, Bakery",1000.0,1,1
14646,Meghana Foods,"124, Near Jyothi Nivas College, 1st Cross, KHB Colony, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Dine-out,7210,4.4,Yes,No,"Biryani, Seafood, Andhra, North Indian",Casual Dining,600.0,1,0
4488,Rolls Kitchen,"1, WOC Road, Near Brigde, Rajajinagar, Bangalore",Rajajinagar,Delivery,78,3.8,Yes,No,"Fast Food, Rolls","Takeaway, Delivery",250.0,1,0
2062,Chai Resto,"16-18, LIC Colony, HAL 3rd Stage, Sector 11, Jeevan Bhima Nagar, Bangalore",Jeevan Bhima Nagar,Dine-out,5,3.3,No,No,"Fast Food, Tea",Quick Bites,200.0,0,0
4646,Little Sweetooth,"Number 9, Bannerghatta Main Road, H Block, Nobo Nagar, Kalena Agrahara, Bengaluru",Bannerghatta Road,Desserts,0,0.0,No,No,Bakery,Delivery,300.0,0,0
9113,The Chocolate Room,"45/1, 45/2, Bangalore Central, 45th Cross, 9th Block, Jayanagar, Bangalore",JP Nagar,Dine-out,153,3.9,Yes,No,"Cafe, Desserts",Food Court,400.0,1,0
11005,New Shetty Lunch Home,"32, MKK Road, 19th Main, Near Navrang Theatre, Rajajinagar, Bangalore",Rajajinagar,Delivery,6,3.3,No,No,"Mangalorean, Seafood, South Indian",Quick Bites,400.0,0,0
3776,Indian Masala House,"Inside Bagamane Tech Park, CV Raman Nagar, Bangalore",CV Raman Nagar,Dine-out,0,0.0,No,No,South Indian,Food Court,250.0,0,0
19527,Cafe Max,"716, Goethe Institute, Max Muller Bhavan, CMH Road, Indiranagar, Bangalore",Indiranagar,Buffet,1651,4.3,No,No,"Cafe, Continental, Italian, German, French, Spanish","Cafe, Casual Dining",1300.0,0,0
5597,Kerala Mess,"ESI Hospital Road, Opposite Doctor Ambedkar College, Indiranagar, Bangalore",Indiranagar,Dine-out,33,3.6,No,No,Kerala,Quick Bites,300.0,0,0
19905,Punjab Bistro,"1, SJR Primus, Adjacent Raheja Arcade, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Buffet,455,4.4,Yes,Yes,North Indian,"Casual Dining, Bar",1500.0,1,1
10742,Hotel Green Land,"628, 11th Cross, 1st Stage, Indiranagar, Bangalore",Indiranagar,Delivery,7,3.3,No,No,"North Indian, South Indian",Casual Dining,400.0,0,0
9298,Desi Flavours,"11, 1st Main, 1st Cross, Jakkasandra Extension, Koramangala 1st Block, Bangalore",Koramangala 1st Block,Dine-out,121,3.9,Yes,No,"North Indian, Chinese, Biryani",Quick Bites,400.0,1,0
7266,Curry Chatty Paradise,"Above Muralli Poly Clinic, Oil Mill Road Kammanahalli, Arvind Nagar, Kammanahalli, Bangalore",Kammanahalli,Delivery,0,0.0,No,No,"South Indian, North Indian, Chinese","Takeaway, Delivery",300.0,0,0
9081,Hotel Mirchi Red,"Thavrekera Main Road, Near Health India Hospital, RMV Shelder, BTM, Bangalore",BTM,Dine-out,32,3.0,No,No,"North Indian, Chinese",Quick Bites,400.0,0,0
10574,Hungry Kya?,"Shop 1 & 2, Sy 71, Marsur Main Road, Electronic City, Bangalore",Electronic City,Delivery,8,3.3,No,No,"North Indian, Chinese",Quick Bites,400.0,0,0
19421,Chiller's Nation - Iris Inn,"Iris Inn, 21, 22/3, Outer Ring Road, Mahadevpura, Near, Marathahalli, Bangalore",Marathahalli,Dine-out,27,2.9,No,No,"North Indian, Continental, Italian",Bar,1200.0,0,0
4175,Real Ambur Dum Biryani,"56/6, Borewell Road, Nellurahalli, Whitefield, Bangalore",Whitefield,Delivery,0,0.0,No,No,"Biryani, Fast Food",Quick Bites,250.0,0,0
18770,Aromas Of South,"Hotel 37th Crescent, 37, Crescent Road, High Grounds, Race Course Road, Bangalore",Race Course Road,Dine-out,46,3.7,Yes,No,South Indian,Casual Dining,1000.0,1,0
8738,SMS: Stop Making Sense,"16, 5th Floor, 9th Wing, 17th Cross, HSR Layout, Bangalore",HSR,Drinks & nightlife,0,0.0,No,No,"Chinese, Continental, North Indian",Quick Bites,400.0,0,0
9217,Flavour A Azam,"Papanna Building, Shikari Palya Main Road, Hulimangala Post , Phase 1, Electronic City, Bangalore",Electronic City,Dine-out,42,3.5,No,No,North Indian,Quick Bites,400.0,0,0
19165,Urban Tamaasha,"2011,1st Floor, HAL 2nd Stage,100 Feet Road, Indiranagar, Bangalore",Indiranagar,Buffet,840,4.1,Yes,Yes,"North Indian, Chinese, Continental",Casual Dining,1200.0,1,1
13041,Stoner,"17, Adjacent To Kaikondrahalli Lake, Sarjapur Road, Bangalore",Sarjapur Road,Delivery,556,4.3,Yes,No,"Ice Cream, Cafe, Pizza, Burger, Desserts, Beverages","Dessert Parlor, Cafe",500.0,1,0
16096,Waffle Magic,"Shop 466, 17th G Main Road, Koramangala 6th Block, Bangalore",Koramangala 6th Block,Cafes,86,4.1,Yes,No,"Cafe, Desserts",Cafe,700.0,1,0
17153,Blk Plus Wht,"Shop 14, 9th Main Road, Sector 6, HSR Layout Bangalore",HSR,Cafes,112,4.3,No,No,"Asian, Thai, North Indian","Casual Dining, Cafe",800.0,0,0
10144,IceBreakers,"50/1, Church Street, Near SBI, Bengaluru",Church Street,Delivery,183,4.3,No,No,"Desserts, Ice Cream",Dessert Parlor,400.0,0,0
19889,Kava - Fairfield by Marriott,"Fairfield by Marriott, Marathahalli - Sarjapur Outer Ring Road, Bellandur, Bangalore",Bellandur,Buffet,284,3.9,No,Yes,"North Indian, South Indian, Continental",Casual Dining,1500.0,0,1
8544,Tummy Fuel,"1478/1, 18th Main, 40th Cross, 4th T Block, Jayanagar, Bangalore",Jayanagar,Desserts,450,4.1,Yes,No,"Cafe, Beverages, Fast Food, Street Food",Cafe,400.0,1,0
5608,The Spicy Kitchen,"1953, 4th Main Road, HAL 3rd Stage, Bhoomi Reddy Colony, New Tippasandra, Bangalore",Thippasandra,Dine-out,15,3.3,Yes,No,"Arabian, Rolls",Quick Bites,300.0,1,0
984,3ice Cubes,"739, opp Gaurav Nagar Bus Stop RBI Colony, 7th Phase, JP Nagar, Bangalore",JP Nagar,Delivery,0,0.0,No,No,"Juices, Sandwich, Street Food",Beverage Shop,150.0,0,0
8034,Cita Pani,"1083, 12th main, 5th Cross, Indiranagar, Bangalore",Indiranagar,Delivery,54,3.9,Yes,Yes,"Biryani, North Indian, Arabian",Quick Bites,350.0,1,1
5481,Sunny's,"Ground Floor, RMR Shopping Complex, 3rd Cross, Neeladri Road, Phase 1, Electronic City, Banglore",Electronic City,Dine-out,13,3.0,Yes,No,"Sandwich, Fast Food, Salad, Bakery, Juices",Quick Bites,300.0,1,0
5069,Malhari Juice & Chats,"Foodcourt, Soul Space Spirit, 5th Floor, Bellandur Village, Varthur Hobli, Bellandur, Bangalore",Bellandur,Dine-out,0,0.0,No,No,Street Food,"Food Court, Quick Bites",300.0,0,0
14895,Burger King,"Unit UG, 49, Ground Floor, Mantri Square 1, Sampige Road, Malleshwaram, Bangalore",Malleshwaram,Dine-out,633,4.0,Yes,No,"Burger, Fast Food, Beverages",Quick Bites,600.0,1,0
4798,Ice Cream Works,"542, Shravanthi Topaz, 10th East Main Road, 38th Cross Road, 5th Block, Jayanagar, Bengaluru",Jayanagar,Desserts,193,4.1,Yes,No,"Desserts, Ice Cream",Dessert Parlor,300.0,1,0
4483,Donne Biriyani Angadi Mane,"37, HMT Main Road, Mathikere, New BEL Road, Bangalore",New BEL Road,Delivery,161,3.8,Yes,No,"Biryani, Chinese",Quick Bites,250.0,1,0
3663,CHAAI BEE,"217, 1st Main Road, 7th Block, Bangalore",Koramangala 7th Block,Dine-out,8,3.5,No,No,"Beverages, Fast Food, Street Food","Beverage Shop, Quick Bites",250.0,0,0
20137,Doff Pub and Lounge,"654, 2nd Floor, Navajyoti. Above BIBA, 100 Feet Road, Indiranagar, Bangalore",Indiranagar,Dine-out,1341,4.1,No,Yes,"Continental, American, Pizza, North Indian, Chinese, Finger Food, Asian, Thai",Lounge,1500.0,0,1
10487,Tasty King,"28 & 29, Jayamahal Extension, Near Fun World Main Road, RT Nagar, Bangalore",RT Nagar,Delivery,8,3.4,Yes,No,"South Indian, North Indian, Chinese",Quick Bites,400.0,1,0
6948,Choconut,"47/7, Nanjunda Complex, Doddathoguru, Electronic City, Bangalore",Electronic City,Delivery,0,0.0,No,No,"Bakery, Desserts",Beverage Shop,300.0,0,0
4658,Baker's Home,"Shop No 1, 15th Cross, DR BR Ambedkar Circle, Devarabishanahalli, Bellandur, Bangalore",Bellandur,Desserts,175,4.0,Yes,No,"Bakery, Desserts","Bakery, Dessert Parlor",300.0,1,0
6415,Five Satr Chiken,"Green Glen Layout, Bellandur, Bengalore",Bellandur,Delivery,0,0.0,No,No,Fast Food,Quick Bites,300.0,0,0
17705,Hyderabadi Biriyani,"97/1, Green Glyen Layout, Behind Salarpuria Soft Zone, Outer Ring Rd, Bellandur, Bangalore",Bellandur,Delivery,33,3.4,Yes,No,"Biryani, Hyderabadi, Chinese, North Indian",Casual Dining,800.0,1,0
3151,Cheesy Bites,"Shop 212, 3rd Main Road, MSR Nagar, Mathikere, New BEL Road, Bangalore",New BEL Road,Delivery,0,0.0,Yes,No,"Chinese, Fast Food, Italian",Quick Bites,200.0,1,0
16639,Sunny Side Bistro,"98/5, Davis Road, Cooke Town, Frazer Town, Bangalore",Frazer Town,Delivery,362,3.8,Yes,No,"Cafe, Continental",Cafe,700.0,1,0
16043,Light House Cafe,"10/3, Devarabeesanahali, Outer Ring Road, Opposite Embassy Tech Park, Marathahalli, Bangalore",Marathahalli,Cafes,94,3.7,Yes,No,"Cafe, Beverages, Continental, North Indian, Chinese",Cafe,700.0,1,0
4814,Brownie Heaven,"Shop no. LG-5, Spendid Plaza, 5th ?A? Block, 100 Feet Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Desserts,18,3.9,Yes,No,Desserts,Dessert Parlor,300.0,1,0
9266,Second Wife Cafe,"4, 1634, 22nd Cross, 26th Main, Sector 2, HSR, Bangalore",HSR,Dine-out,61,3.8,Yes,No,"Arabian, North Indian",Quick Bites,400.0,1,0
5970,Sapthagiri Non Veg,"252, 15th Main, Manjunath Nagar, Beside Manjunath Swamy Temple Arch, Basaveshwara Nagar, Bangalore",Basaveshwara Nagar,Dine-out,0,0.0,No,No,Fast Food,Quick Bites,300.0,0,0
14999,Szechuan Dragon,"8, 2nd Floor, 1st Main, Arush Trapeze, Mount Joy Road, Behind BMS College of Engineering, Hanumanthnagar, Banashankari, Bangalore",Banashankari,Delivery,1647,4.2,Yes,No,"Chinese, Thai, Momos",Casual Dining,600.0,1,0
11892,The Eatery Cafe and Restaurant,"Ground Floor, Forum Mall, Backside Gate, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Cafes,0,0.0,No,No,"Cafe, Continental",Cafe,500.0,0,0
13336,Sai Mango Tree,"4/3, Opposite Forum Mall, Bhuvanappa Layout, BTM Bangalore",BTM,Delivery,45,3.6,Yes,No,"Biryani, Hyderabadi, Chinese",Casual Dining,500.0,1,0
2940,The Duke of Juices,"Kitchens, 1st Floor Skywards Sun Park, Neeladri Road, Karuna Nagar, Phase 1, Electronic City, Bangalore",Electronic City,Delivery,0,0.0,No,No,"Juices, Beverages, Salad","Takeaway, Delivery",200.0,0,0
14097,SLV Corner Restaurant,"42, Vani Vilas Road, Ramakrishna Ashrama Circle, Basavanagudi, Bangalore",Basavanagudi,Delivery,364,4.1,Yes,No,"South Indian, Chinese, North Indian, Street Food, Rolls, Juices",Casual Dining,550.0,1,0
12703,Jenisha Green View Restaurant,"21, 23rd Cross, Ejipura Main Road, Ejipura, Bangalore",Ejipura,Dine-out,0,0.0,Yes,No,"North Indian, Fast Food",Quick Bites,500.0,1,0
1341,Planet Popcorn,"194 Bhavan, 7th Cross, Indiranagar",Indiranagar,Cafes,0,0.0,No,No,Cafe,Cafe,200.0,0,0
20412,The Eatery - Four Points by Sheraton Bengaluru,"Four Points by Sheraton Bengaluru, 43/3, Whitefield Main Road, Whitefield, Bangalore",Whitefield,Dine-out,328,4.0,No,Yes,"Continental, North Indian",Casual Dining,1700.0,0,1
1392,Iyengars' Bakery,"45, Old Race Course Road, Austin Town",Richmond Road,Desserts,14,3.4,No,No,Bakery,Bakery,200.0,0,0
16887,Bites 2 Binge,"614-615, 3rd Floor, 12th Main Road, 7th Cross, HAL 2nd Stage, Indiranagar, Bangalore",Indiranagar,Dine-out,19,3.7,Yes,No,North Indian,Casual Dining,750.0,1,0
7438,Chai Darbaar,"2, Kempanna Main Road, Vignan Nagar, Marathahalli, Bangalore",Marathahalli,Delivery,7,3.1,Yes,No,"North Indian, Chinese, Fast Food",Quick Bites,300.0,1,0
16505,Skytouch Le Cafe,"724, 3rd Floor, RBI Layout, Rini Pearl, Opposite E.K. Retail, 7th Phase, JP Nagar, Bangalore",JP Nagar,Delivery,127,3.7,Yes,No,"Cafe, Italian, Desserts",Cafe,700.0,1,0
8803,Shiv Sagar,"QSR -1, 3rd Floor, Vega City Mall, Srinivas Industrial Estate, Bannerghatta Road, Bangalore",Bannerghatta Road,Dine-out,10,3.6,No,No,"South Indian, Beverages",Food Court,400.0,0,0
17911,V.S. Garden Restaurant,"Ejipura Main Road, Near Viveknagar Police Station, Ejipura, Bangalore",Ejipura,Delivery,17,3.5,No,No,"North Indian, Chinese",Casual Dining,800.0,0,0
5807,Donne Biryani House,"10, Sampige Road, Malleshwaram West, Malleshwaram, Bangalore",Malleshwaram,Dine-out,59,3.8,Yes,No,"Andhra, Biryani",Quick Bites,300.0,1,0
16239,Palar Restaurant,"57/4, 8th Main Road, Laxminarayana Layout, Thubarahalli, Munnekollal, Marathahalli, Bangalore",Marathahalli,Dine-out,19,3.6,No,No,"Andhra, North Indian",Casual Dining,700.0,0,0
6147,Aramane Donne Biriyani,"749, 7th Cross 14th Main, 2nd Stage, BTM, Bangalore",BTM,Delivery,189,3.9,Yes,No,"Biryani, Fast Food",Quick Bites,300.0,1,0
16877,Empire Restaurant,"169/A/170, Opposite Shoba Super Market, Sector 6, HSR Layout, HSR, Bangalore",HSR,Dine-out,3833,3.9,Yes,No,"North Indian, Mughlai, South Indian, Chinese",Casual Dining,750.0,1,0
9776,Kataria's Pakwan,"31, 2nd Cross, 1st Stage, Padmanabh Nagar, Kumaraswamy Layout, Bangalore",Kumaraswamy Layout,Delivery,96,3.2,Yes,No,North Indian,Quick Bites,400.0,1,0
1413,Gogula's Sweets & Chats,"49, 7th Cross, Maruthi Nagar Main Road, 1st Stage, BTM, Bangalore",BTM,Desserts,221,4.0,Yes,No,"Mithai, Street Food, Fast Food","Sweet Shop, Quick Bites",200.0,1,0
15701,Vijayawada Heights,"1, 1st Cross, Ambedkar Nagar, Opposite Royal Mart, Near Hope Farm Junction, Whitefield, Bangalore",Whitefield,Delivery,8,3.2,Yes,No,North Indian,,600.0,1,0
12003,Sweet Truth,"394, 2nd Stage, BTM, Bangalore",BTM,Desserts,30,4.0,Yes,No,"Bakery, Desserts",Bakery,500.0,1,0
2257,Loca - The World Of Kitchen,"#41/14/789, Kodigehalli - Thindlu Road, Tindlu, New BEL Road, Bangalore",New BEL Road,Dine-out,0,0.0,No,No,South Indian,Mess,200.0,0,0
